Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Shape (product.metafields.custom.shape),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad)
New Wave - NW-22 Area Rug,"<div class=""product-overview-data"">
<p><p>The Momeni New Wave - NW-22 Area Rug is a piece of floor art that will instantly elevate the appearance of any modern living space. Inspired by popular works of twentieth-century art, this dynamic design element will create an eye-catching focal point when added to your existing décor.</p><ul><li>The bold pattern pairs angular shapes with contrasting colors to create a piece of décor that is both abstract and artistic. </li><li>To create an unforgettably luxurious experience, pure wool fibers have hand-tufted to increase softness. </li><li>Using a canister vacuum once a week is recommended. Avoid the use of the vacuum's beater brush when caring for this piece. </li><li>Made in India. </li></ul></p>
</div>",Momeni,Color,Pomegranate,Size,"5'3"" x 8' Rectangular",969.00,679.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/72158/114115/ws_newwanw-22pom_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/72158/114115/ws_newwanw-22pom_main.jpg",1.0,NW-22,Pomegranate,Contemporary / Modern,100% Wool,Hand-Tufted,Also in shapes other than rectangle,"4⁄9"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended
New Wave - NW-22 Area Rug,"<div class=""product-overview-data"">
<p><p>The Momeni New Wave - NW-22 Area Rug is a piece of floor art that will instantly elevate the appearance of any modern living space. Inspired by popular works of twentieth-century art, this dynamic design element will create an eye-catching focal point when added to your existing décor.</p><ul><li>The bold pattern pairs angular shapes with contrasting colors to create a piece of décor that is both abstract and artistic. </li><li>To create an unforgettably luxurious experience, pure wool fibers have hand-tufted to increase softness. </li><li>Using a canister vacuum once a week is recommended. Avoid the use of the vacuum's beater brush when caring for this piece. </li><li>Made in India. </li></ul></p>
</div>",Momeni,Color,Pomegranate,Size,"5'9"" x 5'9"" Round",899.00,629.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/72158/114115/ws_newwanw-22pom_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/72158/114115/ws_newwanw-22pom_main.jpg",1.0,NW-22,Pomegranate,Contemporary / Modern,100% Wool,Hand-Tufted,Also in shapes other than rectangle,"4⁄9"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended
New Wave - NW-22 Area Rug,"<div class=""product-overview-data"">
<p><p>The Momeni New Wave - NW-22 Area Rug is a piece of floor art that will instantly elevate the appearance of any modern living space. Inspired by popular works of twentieth-century art, this dynamic design element will create an eye-catching focal point when added to your existing décor.</p><ul><li>The bold pattern pairs angular shapes with contrasting colors to create a piece of décor that is both abstract and artistic. </li><li>To create an unforgettably luxurious experience, pure wool fibers have hand-tufted to increase softness. </li><li>Using a canister vacuum once a week is recommended. Avoid the use of the vacuum's beater brush when caring for this piece. </li><li>Made in India. </li></ul></p>
</div>",Momeni,Color,Pomegranate,Size,8' x 11' Rectangular,"2,259.00","1,579.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/72158/114115/ws_newwanw-22pom_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/72158/114115/ws_newwanw-22pom_main.jpg",1.0,NW-22,Pomegranate,Contemporary / Modern,100% Wool,Hand-Tufted,Also in shapes other than rectangle,"4⁄9"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended
New Wave - NW-146 Area Rug,"<div class=""product-overview-data"">
<p><p>The Momeni New Wave - NW-146 Area Rug is ready to make your favorite living spaces a bit more magical. Incredibly on-trend, this beautiful botanical accent piece is the perfect pick for any interior area that requires a chic, sophisticated upgrade.</p><ul><li>Decidedly refined, this rug is encircled by an array of contemporary floral elements. </li><li>Luxuriously soft strands of hand-tufted wool ensure this is one of the softest rugs you'll ever experience. </li><li>The use of laundry detergent on 100% wool rugs will cause colors to fade. Should a spill occur, spot clean the area with a mixture of mild dishwashing liquid and water. </li><li>Made in India. </li></ul></p>
</div>",Momeni,Color,Navy,Size,"2'6"" x 8' Rectangular runner",499.00,349.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_room.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_main.jpg",1.0,NW-146,Navy,Contemporary / Modern,100% Wool,Hand-Tufted,Also in shapes other than rectangle,"4⁄9"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended
New Wave - NW-146 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_main.jpg",,,,,,,,,,,,,,,
New Wave - NW-146 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_1.jpg",,,,,,,,,,,,,,,
New Wave - NW-146 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_3.jpg",,,,,,,,,,,,,,,
New Wave - NW-146 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_swatch.jpg",,,,,,,,,,,,,,,
New Wave - NW-146 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_2.jpg",,,,,,,,,,,,,,,
New Wave - NW-146 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_4.jpg",,,,,,,,,,,,,,,
New Wave - NW-146 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_5.jpg",,,,,,,,,,,,,,,
New Wave - NW-146 Area Rug,"<div class=""product-overview-data"">
<p><p>The Momeni New Wave - NW-146 Area Rug is ready to make your favorite living spaces a bit more magical. Incredibly on-trend, this beautiful botanical accent piece is the perfect pick for any interior area that requires a chic, sophisticated upgrade.</p><ul><li>Decidedly refined, this rug is encircled by an array of contemporary floral elements. </li><li>Luxuriously soft strands of hand-tufted wool ensure this is one of the softest rugs you'll ever experience. </li><li>The use of laundry detergent on 100% wool rugs will cause colors to fade. Should a spill occur, spot clean the area with a mixture of mild dishwashing liquid and water. </li><li>Made in India. </li></ul></p>
</div>",Momeni,Color,Navy,Size,"3'6"" x 5'6"" Rectangular",559.00,389.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_main.jpg",1.0,NW-146,Navy,Contemporary / Modern,100% Wool,Hand-Tufted,Also in shapes other than rectangle,"4⁄9"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended
New Wave - NW-146 Area Rug,"<div class=""product-overview-data"">
<p><p>The Momeni New Wave - NW-146 Area Rug is ready to make your favorite living spaces a bit more magical. Incredibly on-trend, this beautiful botanical accent piece is the perfect pick for any interior area that requires a chic, sophisticated upgrade.</p><ul><li>Decidedly refined, this rug is encircled by an array of contemporary floral elements. </li><li>Luxuriously soft strands of hand-tufted wool ensure this is one of the softest rugs you'll ever experience. </li><li>The use of laundry detergent on 100% wool rugs will cause colors to fade. Should a spill occur, spot clean the area with a mixture of mild dishwashing liquid and water. </li><li>Made in India. </li></ul></p>
</div>",Momeni,Color,Navy,Size,"5'3"" x 8' Rectangular",969.00,679.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_main.jpg",1.0,NW-146,Navy,Contemporary / Modern,100% Wool,Hand-Tufted,Also in shapes other than rectangle,"4⁄9"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended
New Wave - NW-146 Area Rug,"<div class=""product-overview-data"">
<p><p>The Momeni New Wave - NW-146 Area Rug is ready to make your favorite living spaces a bit more magical. Incredibly on-trend, this beautiful botanical accent piece is the perfect pick for any interior area that requires a chic, sophisticated upgrade.</p><ul><li>Decidedly refined, this rug is encircled by an array of contemporary floral elements. </li><li>Luxuriously soft strands of hand-tufted wool ensure this is one of the softest rugs you'll ever experience. </li><li>The use of laundry detergent on 100% wool rugs will cause colors to fade. Should a spill occur, spot clean the area with a mixture of mild dishwashing liquid and water. </li><li>Made in India. </li></ul></p>
</div>",Momeni,Color,Navy,Size,"5'9"" x 5'9"" Round",899.00,629.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_main.jpg",1.0,NW-146,Navy,Contemporary / Modern,100% Wool,Hand-Tufted,Also in shapes other than rectangle,"4⁄9"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended
New Wave - NW-146 Area Rug,"<div class=""product-overview-data"">
<p><p>The Momeni New Wave - NW-146 Area Rug is ready to make your favorite living spaces a bit more magical. Incredibly on-trend, this beautiful botanical accent piece is the perfect pick for any interior area that requires a chic, sophisticated upgrade.</p><ul><li>Decidedly refined, this rug is encircled by an array of contemporary floral elements. </li><li>Luxuriously soft strands of hand-tufted wool ensure this is one of the softest rugs you'll ever experience. </li><li>The use of laundry detergent on 100% wool rugs will cause colors to fade. Should a spill occur, spot clean the area with a mixture of mild dishwashing liquid and water. </li><li>Made in India. </li></ul></p>
</div>",Momeni,Color,Navy,Size,8' x 11' Rectangular,"2,259.00","1,579.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/9705/128891/207809/ws_newwanw146nvy_main.jpg",1.0,NW-146,Navy,Contemporary / Modern,100% Wool,Hand-Tufted,Also in shapes other than rectangle,"4⁄9"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended
Anatolia - ANA-10 Area Rug,"<div class=""product-overview-data"">
<p><p>Drawing inspiration from rich textile tradition from around the world, the Anatolia collection embraces a global outlook to infuse every home with a touch of adventure. The exquisite ANA-10 area rug boasts intricate detailing with crisp linework throughout – made strong for smart performance in active family settings.</p><ul><li>Choose from a diverse variety of soft pastel colorways. Each one is easy to coordinate and sure to become a favorite anchor point within your decor theme.</li><li> Anatolia is a unique traditional area rug that centers around three geometric medallions, a keyed pattern tracing around every edge. Use to complement classic and contemporary themes alike.</li><li> This blended area rug is made with a combination of soft natural wool and resilient nylon, the yarns worked into a tight looped pile sure to stand up well to heavy foot traffic. </li><li> Vacuum using suction only, avoiding the use of any type of beater bar component. Invest in professional cleaning as needed.</li></ul></p>
</div>",Momeni,Color,Charcoal,Size,2' x 3' Rectangular,70.00,37.24,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_6.jpg",1.0,ANA-10,Charcoal,Bohemian,"50% Wool, 50% Nylon",Machine-Made,,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,China,Not available,Not available,Recommended
Anatolia - ANA-10 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_6.jpg",,,,,,,,,,,,,,,
Anatolia - ANA-10 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_1.jpg",,,,,,,,,,,,,,,
Anatolia - ANA-10 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_2.jpg",,,,,,,,,,,,,,,
Anatolia - ANA-10 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_3.jpg",,,,,,,,,,,,,,,
Anatolia - ANA-10 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_7.jpg",,,,,,,,,,,,,,,
Anatolia - ANA-10 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_8.jpg",,,,,,,,,,,,,,,
Anatolia - ANA-10 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_4.jpg",,,,,,,,,,,,,,,
Anatolia - ANA-10 Area Rug,"<div class=""product-overview-data"">
<p><p>Drawing inspiration from rich textile tradition from around the world, the Anatolia collection embraces a global outlook to infuse every home with a touch of adventure. The exquisite ANA-10 area rug boasts intricate detailing with crisp linework throughout – made strong for smart performance in active family settings.</p><ul><li>Choose from a diverse variety of soft pastel colorways. Each one is easy to coordinate and sure to become a favorite anchor point within your decor theme.</li><li> Anatolia is a unique traditional area rug that centers around three geometric medallions, a keyed pattern tracing around every edge. Use to complement classic and contemporary themes alike.</li><li> This blended area rug is made with a combination of soft natural wool and resilient nylon, the yarns worked into a tight looped pile sure to stand up well to heavy foot traffic. </li><li> Vacuum using suction only, avoiding the use of any type of beater bar component. Invest in professional cleaning as needed.</li></ul></p>
</div>",Momeni,Color,Charcoal,Size,"2'3"" x 7'6"" Rectangular runner",199.00,105.64,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_6.jpg",1.0,ANA-10,Charcoal,Bohemian,"50% Wool, 50% Nylon",Machine-Made,,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,China,Not available,Not available,Recommended
Anatolia - ANA-10 Area Rug,"<div class=""product-overview-data"">
<p><p>Drawing inspiration from rich textile tradition from around the world, the Anatolia collection embraces a global outlook to infuse every home with a touch of adventure. The exquisite ANA-10 area rug boasts intricate detailing with crisp linework throughout – made strong for smart performance in active family settings.</p><ul><li>Choose from a diverse variety of soft pastel colorways. Each one is easy to coordinate and sure to become a favorite anchor point within your decor theme.</li><li> Anatolia is a unique traditional area rug that centers around three geometric medallions, a keyed pattern tracing around every edge. Use to complement classic and contemporary themes alike.</li><li> This blended area rug is made with a combination of soft natural wool and resilient nylon, the yarns worked into a tight looped pile sure to stand up well to heavy foot traffic. </li><li> Vacuum using suction only, avoiding the use of any type of beater bar component. Invest in professional cleaning as needed.</li></ul></p>
</div>",Momeni,Color,Charcoal,Size,"3'3"" x 5' Rectangular",199.00,105.64,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_6.jpg",1.0,ANA-10,Charcoal,Bohemian,"50% Wool, 50% Nylon",Machine-Made,,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,China,Not available,Not available,Recommended
Anatolia - ANA-10 Area Rug,"<div class=""product-overview-data"">
<p><p>Drawing inspiration from rich textile tradition from around the world, the Anatolia collection embraces a global outlook to infuse every home with a touch of adventure. The exquisite ANA-10 area rug boasts intricate detailing with crisp linework throughout – made strong for smart performance in active family settings.</p><ul><li>Choose from a diverse variety of soft pastel colorways. Each one is easy to coordinate and sure to become a favorite anchor point within your decor theme.</li><li> Anatolia is a unique traditional area rug that centers around three geometric medallions, a keyed pattern tracing around every edge. Use to complement classic and contemporary themes alike.</li><li> This blended area rug is made with a combination of soft natural wool and resilient nylon, the yarns worked into a tight looped pile sure to stand up well to heavy foot traffic. </li><li> Vacuum using suction only, avoiding the use of any type of beater bar component. Invest in professional cleaning as needed.</li></ul></p>
</div>",Momeni,Color,Charcoal,Size,"5'3"" x 7'6"" Rectangular",479.00,250.04,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_6.jpg",1.0,ANA-10,Charcoal,Bohemian,"50% Wool, 50% Nylon",Machine-Made,,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,China,Not available,Not available,Recommended
Anatolia - ANA-10 Area Rug,"<div class=""product-overview-data"">
<p><p>Drawing inspiration from rich textile tradition from around the world, the Anatolia collection embraces a global outlook to infuse every home with a touch of adventure. The exquisite ANA-10 area rug boasts intricate detailing with crisp linework throughout – made strong for smart performance in active family settings.</p><ul><li>Choose from a diverse variety of soft pastel colorways. Each one is easy to coordinate and sure to become a favorite anchor point within your decor theme.</li><li> Anatolia is a unique traditional area rug that centers around three geometric medallions, a keyed pattern tracing around every edge. Use to complement classic and contemporary themes alike.</li><li> This blended area rug is made with a combination of soft natural wool and resilient nylon, the yarns worked into a tight looped pile sure to stand up well to heavy foot traffic. </li><li> Vacuum using suction only, avoiding the use of any type of beater bar component. Invest in professional cleaning as needed.</li></ul></p>
</div>",Momeni,Color,Charcoal,Size,"6'6"" x 9' Rectangular",699.00,371.64,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_6.jpg",1.0,ANA-10,Charcoal,Bohemian,"50% Wool, 50% Nylon",Machine-Made,,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,China,Not available,Not available,Recommended
Anatolia - ANA-10 Area Rug,"<div class=""product-overview-data"">
<p><p>Drawing inspiration from rich textile tradition from around the world, the Anatolia collection embraces a global outlook to infuse every home with a touch of adventure. The exquisite ANA-10 area rug boasts intricate detailing with crisp linework throughout – made strong for smart performance in active family settings.</p><ul><li>Choose from a diverse variety of soft pastel colorways. Each one is easy to coordinate and sure to become a favorite anchor point within your decor theme.</li><li> Anatolia is a unique traditional area rug that centers around three geometric medallions, a keyed pattern tracing around every edge. Use to complement classic and contemporary themes alike.</li><li> This blended area rug is made with a combination of soft natural wool and resilient nylon, the yarns worked into a tight looped pile sure to stand up well to heavy foot traffic. </li><li> Vacuum using suction only, avoiding the use of any type of beater bar component. Invest in professional cleaning as needed.</li></ul></p>
</div>",Momeni,Color,Charcoal,Size,"7'9"" x 9'10"" Rectangular",919.00,485.64,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_6.jpg",1.0,ANA-10,Charcoal,Bohemian,"50% Wool, 50% Nylon",Machine-Made,,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,China,Not available,Not available,Recommended
Anatolia - ANA-10 Area Rug,"<div class=""product-overview-data"">
<p><p>Drawing inspiration from rich textile tradition from around the world, the Anatolia collection embraces a global outlook to infuse every home with a touch of adventure. The exquisite ANA-10 area rug boasts intricate detailing with crisp linework throughout – made strong for smart performance in active family settings.</p><ul><li>Choose from a diverse variety of soft pastel colorways. Each one is easy to coordinate and sure to become a favorite anchor point within your decor theme.</li><li> Anatolia is a unique traditional area rug that centers around three geometric medallions, a keyed pattern tracing around every edge. Use to complement classic and contemporary themes alike.</li><li> This blended area rug is made with a combination of soft natural wool and resilient nylon, the yarns worked into a tight looped pile sure to stand up well to heavy foot traffic. </li><li> Vacuum using suction only, avoiding the use of any type of beater bar component. Invest in professional cleaning as needed.</li></ul></p>
</div>",Momeni,Color,Charcoal,Size,"9'9"" x 12'6"" Rectangular","1,429.00",759.24,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235481/ws_anatoana10chr_6.jpg",1.0,ANA-10,Charcoal,Bohemian,"50% Wool, 50% Nylon",Machine-Made,,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,China,Not available,Not available,Recommended
Anatolia - ANA-10 Area Rug,"<div class=""product-overview-data"">
<p><p>Drawing inspiration from rich textile tradition from around the world, the Anatolia collection embraces a global outlook to infuse every home with a touch of adventure. The exquisite ANA-10 area rug boasts intricate detailing with crisp linework throughout – made strong for smart performance in active family settings.</p><ul><li>Choose from a diverse variety of soft pastel colorways. Each one is easy to coordinate and sure to become a favorite anchor point within your decor theme.</li><li> Anatolia is a unique traditional area rug that centers around three geometric medallions, a keyed pattern tracing around every edge. Use to complement classic and contemporary themes alike.</li><li> This blended area rug is made with a combination of soft natural wool and resilient nylon, the yarns worked into a tight looped pile sure to stand up well to heavy foot traffic. </li><li> Vacuum using suction only, avoiding the use of any type of beater bar component. Invest in professional cleaning as needed.</li></ul></p>
</div>",Momeni,Color,Blue,Size,2' x 3' Rectangular,70.00,37.24,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235480/ws_anatoana10blu_9.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/17568/146588/235480/ws_anatoana10blu.jpg",1.0,ANA-10,Blue,Bohemian,"50% Wool, 50% Nylon",Machine-Made,,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,China,Not available,Not available,Recommended
