Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Menorca - MEN-2 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menormen-2crm_10.jpg",,,,,,,,,,,,,,,,
Menorca - MEN-2 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menormen-2crm_19.jpg",,,,,,,,,,,,,,,,
Menorca - MEN-2 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menormen-2crm_20.jpg",,,,,,,,,,,,,,,,
Menorca - MEN-2 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menormen-2crm_9.jpg",,,,,,,,,,,,,,,,
Menorca - MEN-2 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menormen-2crm_14.jpg",,,,,,,,,,,,,,,,
Menorca - MEN-2 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menorcabazaarivoryrug-menormen-2crm80a01.jpg",,,,,,,,,,,,,,,,
Menorca - MEN-2 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menorcabazaarivoryrug-menormen-2crm2690.jpg",,,,,,,,,,,,,,,,
Menorca - MEN-2 Area Rug,"<div class=""product-overview-data"">
<p><p>Authentic hand-knotted construction is showcased at its very best with the impressively crafted Menorca collection by Pure Salt x Momeni. The alluring Menorca MEN-2 area rug invites visual exploration with its expertly executed detailing, all rendered in pure wool for long-lasting performance.</p><ul><li>Pure Salt co-founders Aly Morford and Leigh Lincoln have teamed up with Momeni to create an area rug collection that perfectly reflects their coastal chic aesthetic, each piece made with livable family-friendly appeal. </li><li> This traditional area rug features a naturally distressed effect for an authentic timeworn appearance that will only grow deeper and more beautiful with age. Low-profile construction makes this rug suitable for creative layering with other Pure Salt x Momeni rugs. </li><li> Highly skilled Momeni artisans create each Menorca collection rug using authentic hand-knotted construction techniques. This is a 100% wool rug with true heirloom potential. </li><li> Blot spills using a dry white cloth. Always remember to disengage the vacuum beater bar component before vacuuming. Professional cleaning is recommended as needed.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Cream,Size,8' x 10' Rectangular,"5,719.00","2,999.25","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menorcabazaarivoryrug-menormen-2crm2690.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menorcabazaarivoryrug-menormen-2crm80a02.jpg",1.0,MEN-2,Cream,Vintage / Overdyed,100% Wool,Hand-Knotted,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Menorca - MEN-2 Area Rug,"<div class=""product-overview-data"">
<p><p>Authentic hand-knotted construction is showcased at its very best with the impressively crafted Menorca collection by Pure Salt x Momeni. The alluring Menorca MEN-2 area rug invites visual exploration with its expertly executed detailing, all rendered in pure wool for long-lasting performance.</p><ul><li>Pure Salt co-founders Aly Morford and Leigh Lincoln have teamed up with Momeni to create an area rug collection that perfectly reflects their coastal chic aesthetic, each piece made with livable family-friendly appeal. </li><li> This traditional area rug features a naturally distressed effect for an authentic timeworn appearance that will only grow deeper and more beautiful with age. Low-profile construction makes this rug suitable for creative layering with other Pure Salt x Momeni rugs. </li><li> Highly skilled Momeni artisans create each Menorca collection rug using authentic hand-knotted construction techniques. This is a 100% wool rug with true heirloom potential. </li><li> Blot spills using a dry white cloth. Always remember to disengage the vacuum beater bar component before vacuuming. Professional cleaning is recommended as needed.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Cream,Size,9' x 12' Rectangular,"8,579.00","4,499.25","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menorcabazaarivoryrug-menormen-2crm2690.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menorcabazaarivoryrug-menormen-2crm80a02.jpg",1.0,MEN-2,Cream,Vintage / Overdyed,100% Wool,Hand-Knotted,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Menorca - MEN-2 Area Rug,"<div class=""product-overview-data"">
<p><p>Authentic hand-knotted construction is showcased at its very best with the impressively crafted Menorca collection by Pure Salt x Momeni. The alluring Menorca MEN-2 area rug invites visual exploration with its expertly executed detailing, all rendered in pure wool for long-lasting performance.</p><ul><li>Pure Salt co-founders Aly Morford and Leigh Lincoln have teamed up with Momeni to create an area rug collection that perfectly reflects their coastal chic aesthetic, each piece made with livable family-friendly appeal. </li><li> This traditional area rug features a naturally distressed effect for an authentic timeworn appearance that will only grow deeper and more beautiful with age. Low-profile construction makes this rug suitable for creative layering with other Pure Salt x Momeni rugs. </li><li> Highly skilled Momeni artisans create each Menorca collection rug using authentic hand-knotted construction techniques. This is a 100% wool rug with true heirloom potential. </li><li> Blot spills using a dry white cloth. Always remember to disengage the vacuum beater bar component before vacuuming. Professional cleaning is recommended as needed.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Cream,Size,10' x 14' Rectangular,"10,719.00","5,624.25","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menorcabazaarivoryrug-menormen-2crm2690.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20605/147987/237372/ws_menorcabazaarivoryrug-menormen-2crm80a02.jpg",1.0,MEN-2,Cream,Vintage / Overdyed,100% Wool,Hand-Knotted,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Koukila - Patch Area Rug,"<div class=""product-overview-data"">
<p><p>Subtle tonal stripes and beautifully stitched details underscore the artisanal skill that goes into each Koukila Patch KOK-3 area rug. This exquisite interior accent from Pure Salt x Momeni offers an updated take on the classic kilim, each one made from premium linen and handwoven using time-honored techniques.</p><ul><li>Pure Salt is the design studio and lifestyle brand of Aly Morford and Leigh Lincoln. Their signature style draws inspiration from coastal settings, carefully refined with family-forward comfort in mind. </li><li> Use this natural fiber area rug on its own or explore creative layering possibilities using other Pure Salt x Momeni textiles. These rugs are versatile and universally flattering for endless decorative potential. </li><li> Koukila rugs are handwoven by skilled Momeni artisans with careful attention in every detail. This is a 100% linen rug – flatwoven, reversible, and accented with stitched detailing between every stripe. </li><li> Professional cleaning is recommended. Use a dry white cloth to blot spills before they have a chance to set. When vacuuming, use a suction-only setting or hard surface attachment.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Ivory ,Size,"2'6"" x 8' Rectangular runner",759.00,396.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukikok-3ivy_17.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory1.jpg",1.0,Patch,Ivory (KOK-3),Bohemian,100% Linen,Handwoven,"2⁄7"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Koukila - Patch Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory1.jpg",,,,,,,,,,,,,,,,
Koukila - Patch Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukikok-3ivy_10.jpg",,,,,,,,,,,,,,,,
Koukila - Patch Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukikok-3ivy_21.jpg",,,,,,,,,,,,,,,,
Koukila - Patch Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukikok-3ivy_22.jpg",,,,,,,,,,,,,,,,
Koukila - Patch Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukikok-3ivy_13.jpg",,,,,,,,,,,,,,,,
Koukila - Patch Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory.jpg",,,,,,,,,,,,,,,,
Koukila - Patch Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory-koukikok-03ivy2380.jpg",,,,,,,,,,,,,,,,
Koukila - Patch Area Rug,"<div class=""product-overview-data"">
<p><p>Subtle tonal stripes and beautifully stitched details underscore the artisanal skill that goes into each Koukila Patch KOK-3 area rug. This exquisite interior accent from Pure Salt x Momeni offers an updated take on the classic kilim, each one made from premium linen and handwoven using time-honored techniques.</p><ul><li>Pure Salt is the design studio and lifestyle brand of Aly Morford and Leigh Lincoln. Their signature style draws inspiration from coastal settings, carefully refined with family-forward comfort in mind. </li><li> Use this natural fiber area rug on its own or explore creative layering possibilities using other Pure Salt x Momeni textiles. These rugs are versatile and universally flattering for endless decorative potential. </li><li> Koukila rugs are handwoven by skilled Momeni artisans with careful attention in every detail. This is a 100% linen rug – flatwoven, reversible, and accented with stitched detailing between every stripe. </li><li> Professional cleaning is recommended. Use a dry white cloth to blot spills before they have a chance to set. When vacuuming, use a suction-only setting or hard surface attachment.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Ivory ,Size,5' x 8' Rectangular,"1,429.00",749.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory-koukikok-03ivy2380.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory1.jpg",1.0,Patch,Ivory (KOK-3),Bohemian,100% Linen,Handwoven,"2⁄7"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Koukila - Patch Area Rug,"<div class=""product-overview-data"">
<p><p>Subtle tonal stripes and beautifully stitched details underscore the artisanal skill that goes into each Koukila Patch KOK-3 area rug. This exquisite interior accent from Pure Salt x Momeni offers an updated take on the classic kilim, each one made from premium linen and handwoven using time-honored techniques.</p><ul><li>Pure Salt is the design studio and lifestyle brand of Aly Morford and Leigh Lincoln. Their signature style draws inspiration from coastal settings, carefully refined with family-forward comfort in mind. </li><li> Use this natural fiber area rug on its own or explore creative layering possibilities using other Pure Salt x Momeni textiles. These rugs are versatile and universally flattering for endless decorative potential. </li><li> Koukila rugs are handwoven by skilled Momeni artisans with careful attention in every detail. This is a 100% linen rug – flatwoven, reversible, and accented with stitched detailing between every stripe. </li><li> Professional cleaning is recommended. Use a dry white cloth to blot spills before they have a chance to set. When vacuuming, use a suction-only setting or hard surface attachment.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Ivory ,Size,"6'3"" x 9' Rectangular","1,999.00","1,049.25","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory-koukikok-03ivy2380.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory1.jpg",1.0,Patch,Ivory (KOK-3),Bohemian,100% Linen,Handwoven,"2⁄7"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Koukila - Patch Area Rug,"<div class=""product-overview-data"">
<p><p>Subtle tonal stripes and beautifully stitched details underscore the artisanal skill that goes into each Koukila Patch KOK-3 area rug. This exquisite interior accent from Pure Salt x Momeni offers an updated take on the classic kilim, each one made from premium linen and handwoven using time-honored techniques.</p><ul><li>Pure Salt is the design studio and lifestyle brand of Aly Morford and Leigh Lincoln. Their signature style draws inspiration from coastal settings, carefully refined with family-forward comfort in mind. </li><li> Use this natural fiber area rug on its own or explore creative layering possibilities using other Pure Salt x Momeni textiles. These rugs are versatile and universally flattering for endless decorative potential. </li><li> Koukila rugs are handwoven by skilled Momeni artisans with careful attention in every detail. This is a 100% linen rug – flatwoven, reversible, and accented with stitched detailing between every stripe. </li><li> Professional cleaning is recommended. Use a dry white cloth to blot spills before they have a chance to set. When vacuuming, use a suction-only setting or hard surface attachment.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Ivory ,Size,8' x 11' Rectangular,"3,289.00","1,724.25","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory-koukikok-03ivy2380.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory1.jpg",1.0,Patch,Ivory (KOK-3),Bohemian,100% Linen,Handwoven,"2⁄7"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Koukila - Patch Area Rug,"<div class=""product-overview-data"">
<p><p>Subtle tonal stripes and beautifully stitched details underscore the artisanal skill that goes into each Koukila Patch KOK-3 area rug. This exquisite interior accent from Pure Salt x Momeni offers an updated take on the classic kilim, each one made from premium linen and handwoven using time-honored techniques.</p><ul><li>Pure Salt is the design studio and lifestyle brand of Aly Morford and Leigh Lincoln. Their signature style draws inspiration from coastal settings, carefully refined with family-forward comfort in mind. </li><li> Use this natural fiber area rug on its own or explore creative layering possibilities using other Pure Salt x Momeni textiles. These rugs are versatile and universally flattering for endless decorative potential. </li><li> Koukila rugs are handwoven by skilled Momeni artisans with careful attention in every detail. This is a 100% linen rug – flatwoven, reversible, and accented with stitched detailing between every stripe. </li><li> Professional cleaning is recommended. Use a dry white cloth to blot spills before they have a chance to set. When vacuuming, use a suction-only setting or hard surface attachment.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Ivory ,Size,10' x 14' Rectangular,"5,579.00","2,924.25","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory-koukikok-03ivy2380.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147985/237370/ws_koukliapatchivory1.jpg",1.0,Patch,Ivory (KOK-3),Bohemian,100% Linen,Handwoven,"2⁄7"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Koukila - Stitch Natural Area Rug,"<div class=""product-overview-data"">
<p><p>Woven from pure linen, the Koukila collection provides a luxurious upgrade to the traditional kilim concept – each rug beautifully handmade with a substantial hand for long-lasting comfort in any setting. The handsome Koukila Stitch Natural KOK-1 area rug is a truly versatile addition to the Pure Salt x Momeni collaboration.</p><ul><li>Design studio Pure Salt is known for its family-forward design approach and casual coastal vibes. This exciting Momeni collaboration brings the signature Pure Salt aesthetic to any room of the home. </li><li> This gorgeous natural fiber area rug enjoys a simple solid colorway imbued with subtle tonal variation throughout. The slubby texture beckons tactile exploration while thick stitched accents underscore the handmade provenance of each rug. </li><li> Koukila collection rugs are handwoven using time-honored techniques for timeless appeal. This 100% linen area rug is substantial yet lightweight, fully reversible and perfect for layering with other Pure Salt textiles. </li><li> Immediately blot away spills using a dry white cloth or a clean sponge. Professional cleaning is recommended.</li></ul></p>
</div>",Pure Salt x Momeni,Color,Ivory ,Size,"2'6"" x 8' Rectangular runner",759.00,396.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147983/237368/ws_koukikok-1ivy_10.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147983/237368/ws_koukliastitchnaturalrug1.jpg",1.0,Stitch Natural,Ivory (KOK-1),Bohemian,100% Linen,Handwoven,"2⁄7"" (approx.)",No decorative fringe,Indoor Only,Pure Salt,India,Not available,Not available,Recommended,
Koukila - Stitch Natural Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147983/237368/ws_koukliastitchnaturalrug1.jpg",,,,,,,,,,,,,,,,
Koukila - Stitch Natural Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20604/147983/237368/ws_koukliastitchnaturalrug.jpg",,,,,,,,,,,,,,,,
