Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad)
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Charcoal,Size,"2'3"" x 8' Rectangular runner",429.00,186.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_3.jpg",1.0,MTL-1,Charcoal,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_3.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_1.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_2.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_5.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_4.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Charcoal,Size,"3'6"" x 5'6"" Rectangular",499.00,201.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_3.jpg",1.0,MTL-1,Charcoal,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Charcoal,Size,5' x 8' Rectangular,999.00,404.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_3.jpg",1.0,MTL-1,Charcoal,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Charcoal,Size,8' x 10' Rectangular,"1,569.00",801.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_3.jpg",1.0,MTL-1,Charcoal,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Charcoal,Size,9' x 12' Rectangular,"2,289.00","1,079.25","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236407/ws_metlimtl-1chr_3.jpg",1.0,MTL-1,Charcoal,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Terra Cotta,Size,"2'3"" x 8' Rectangular runner",429.00,186.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_3.jpg",1.0,MTL-1,Terra Cotta,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_3.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_1.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_2.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_5.jpg",,,,,,,,,,,,,,,
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Terra Cotta,Size,"3'6"" x 5'6"" Rectangular",499.00,201.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_3.jpg",1.0,MTL-1,Terra Cotta,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Terra Cotta,Size,5' x 8' Rectangular,999.00,404.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_3.jpg",1.0,MTL-1,Terra Cotta,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Terra Cotta,Size,8' x 10' Rectangular,"1,569.00",801.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_3.jpg",1.0,MTL-1,Terra Cotta,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Metlili - MTL-1 Area Rug,"<div class=""product-overview-data"">
<p><p>Lemieux Et Cie celebrates the charismatic imperfections found within all handmade textiles with the beautifully expressive Metlili collection. The handsome Metlili MTL-1 area rug features a bold geometric design filled with diamonds and stripes, with each end capped in a breezy fringe for boho-chic appeal.</p><ul><li>Handcrafted artistry stands at the heart of the Lemieux Et Cie brand. Each decorative item is handmade in small batches by talented artisans from across the world. Each piece is a future heirloom.</li><li> Southwestern rug motifs give this interior accent a touch of global charm. Use to complement interior themes like mid-century modern, Scandinavian, and more. </li><li> Metlili collection rugs are handwoven from 100% wool rug yarns for excellent softness and strength underfoot. Flatwoven construction makes these rugs easy to place and enjoy. </li><li> Immediately blot spills with a dry white cloth. Disengage the vacuum beater bar component before vacuuming.</li></ul></p>
</div>",Lemieux Et Cie,Color,Terra Cotta,Size,9' x 12' Rectangular,"2,289.00","1,079.25","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20441/147290/236408/ws_metlimtl-1ter_3.jpg",1.0,MTL-1,Terra Cotta,Southwestern,100% Wool,Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Tugart - TUG-3 Area Rug,"<div class=""product-overview-data"">
<p><p>Inspired by the unique Tuareg mats used in harsh Saharan environments, the Tugart collection continues a tradition of dependable resilience. Created by luxury design brand Lemieux Et Cie, the gorgeous TUG-3 area rug features a distinctive jute and leather composition adorned with bold geometric patterns sure to turn heads.</p><ul><li>Lemieux Et Cie is a label celebrated for its careful attention to craftsmanship. Lemieux Et Cie accessories are produced in small batches using carefully sourced materials, each item a future heirloom.</li><li> TUG-3 features a light tan base composed of soft jute, with the southwestern rug pattern rendered in thick strips of dark brown leather. Each end is capped in a breezy fringe for boho-chic appeal.</li><li> Each area rug in the Tugart collection is handwoven from jute and leather, both materials expressed with delightful softness for dependable comfort underfoot. Flatwoven construction ensures strength.</li><li> Prevent prolonged contact with moisture. Jute and leather rugs will last longer in dry environments away from excess humidity. Vacuum using a suction-only setting or hard surface attachment.</li></ul></p>
</div>",Lemieux Et Cie,Color,Natural,Size,"2'3"" x 8' Rectangular runner",729.00,291.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20446/147304/236424/ws_tugartug-3nat_6copy.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20446/147304/236424/ws_tugartug-3nat.jpg",1.0,TUG-3,Natural,Bohemian,"60% Leather, 40% Cotton",Handwoven,"1⁄8"" (approx.)",Includes decorative fringe,Indoor Only,Christiane Lemieux,India,Not available,Not available,Recommended
Tugart - TUG-3 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20446/147304/236424/ws_tugartug-3nat.jpg",,,,,,,,,,,,,,,
Tugart - TUG-3 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20446/147304/236424/ws_tugartug-3nat_2.jpg",,,,,,,,,,,,,,,
Tugart - TUG-3 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20446/147304/236424/ws_tugartug-3nat_3.jpg",,,,,,,,,,,,,,,
Tugart - TUG-3 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20446/147304/236424/ws_tugartug-3nat_1.jpg",,,,,,,,,,,,,,,
Tugart - TUG-3 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20446/147304/236424/ws_tugartug-3nat_5.jpg",,,,,,,,,,,,,,,
Tugart - TUG-3 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00008/20446/147304/236424/ws_tugartug-3nat_4.jpg",,,,,,,,,,,,,,,
